ÖSYM Program Kodu,Üniversite Türü,Üniversite,Fakülte / Yüksekokul,Puan Türü,Burs Türü,Genel Kontenjan,Okul Birincisi Kontenjanı,Toplam Kontenjan,Genel Kontenjana Yerleşen,Okul Birincisi Kontenjanına Yerleşen,Toplam Yerleşen,Boş Kalan Kontenjan,İlk Yerleşme Oranı,Yerleşip Kayıt Yaptırmayan,Ek Yerleşen,,,,"0,12 Katsayı ile Yerleşen Son Kişinin Başarı Sırası","0,12 + 0,06 Katsayı ile Yerleşen Son Kişinin Başarı Sırası",2018'de Yerleşip 2019'de OBP'si Kırılarak Yerleşen Sayısı,Yerleşenlerin Ortalama OBP'si,Yerleşenlerin Ortalama Diploma Notu,Yil
203010433,Vakıf,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,%50 Burslu,12,---,12,12,---,12,---,"% 100,0",---,---,"369,75829","411,58923",67.622,---,---,"435,28333","87,1",2017
203010927,Vakıf,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,Ücretli,15,---,15,9,---,9,6,"% 60,0",---,---,Dolmadı,"293,51321",Dolmadı,---,---,"392,21111","78,4",2017
203010936,Vakıf,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,Tam Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"424,46506","433,11184",30.581,---,---,"431,36667","86,3",2017
203010945,Vakıf,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,%50 Burslu,15,---,15,15,---,15,---,"% 100,0",---,---,"366,43722","411,41298",70.283,---,---,"446,25667","89,3",2017
203110883,Vakıf,İSTANBUL MEDİPOL ÜNİVERSİTESİ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,MF-4,Tam Burslu,8,---,8,8,---,8,---,"% 100,0",---,---,"409,63945","418,14323",39.242,---,---,"449,50000","89,9",2017
203110892,Vakıf,İSTANBUL MEDİPOL ÜNİVERSİTESİ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,MF-4,%50 Burslu,72,---,72,72,---,72,---,"% 100,0",---,---,"343,01658","409,12295",91.302,---,2,"419,36042","83,9",2017
203110856,Vakıf,İSTANBUL MEDİPOL ÜNİVERSİTESİ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,MF-4,Tam Burslu,8,---,8,8,---,8,---,"% 100,0",---,---,"418,71390","431,58016",33.842,---,---,"451,75625","90,4",2017
203110865,Vakıf,İSTANBUL MEDİPOL ÜNİVERSİTESİ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,MF-4,%50 Burslu,72,---,72,72,---,72,---,"% 100,0",---,---,"328,98360","403,85319",105.792,---,---,"426,78819","85,4",2017
204712279,Vakıf,OKAN ÜNİVERSİTESİ,"Sanat, Tasarım ve Mimarlık Fakültesi",MF-4,Tam Burslu,8,---,8,8,---,8,---,"% 100,0",---,---,"398,67359","403,71871",46.297,---,---,"437,55625","87,5",2017
204712288,Vakıf,OKAN ÜNİVERSİTESİ,"Sanat, Tasarım ve Mimarlık Fakültesi",MF-4,%50 Burslu,19,---,19,19,---,19,---,"% 100,0",---,---,"300,23233","364,77295",140.649,---,1,"401,05789","80,2",2017
204711703,Vakıf,OKAN ÜNİVERSİTESİ,"Sanat, Tasarım ve Mimarlık Fakültesi",MF-4,Tam Burslu,7,---,7,7,---,7,---,"% 100,0",---,---,"402,69465","414,41618",43.711,---,---,"438,00714","87,6",2017
204711678,Vakıf,OKAN ÜNİVERSİTESİ,"Sanat, Tasarım ve Mimarlık Fakültesi",MF-4,%50 Burslu,17,---,17,17,---,17,---,"% 100,0",---,---,"292,55812","350,31064",151.467,---,---,"416,28235","83,3",2017
208110144,Vakıf,İSTANBUL RUMELİ ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,MF-4,Tam Burslu,5,---,5,5,---,5,---,"% 100,0",---,---,"369,00469","384,93643",68.196,---,---,"419,50000","83,9",2017
2017
208110171,Vakıf,İSTANBUL RUMELİ ÜNİVERSİTESİ,Mühendislik ve Mimarlık Fakültesi,MF-4,%50 Burslu,16,---,16,16,---,16,---,"% 100,0",4,---,"272,78210","349,45790",182.903,---,1,"373,12500","74,6",2017
203210264,Vakıf,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,Mühendislik ve Doğa Bilimleri Fakültesi,MF-4,Tam Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"404,70627","414,74772",42.394,---,---,"429,88333","86,0",2017
203210273,Vakıf,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,Mühendislik ve Doğa Bilimleri Fakültesi,MF-4,%50 Burslu,24,---,24,24,---,24,---,"% 100,0",---,---,"349,15830","381,86085",85.336,---,1,"425,06667","85,0",2017
203210282,Vakıf,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,Mühendislik ve Doğa Bilimleri Fakültesi,MF-4,%25 Burslu,30,---,30,30,---,30,---,"% 100,0",1,---,"291,04449","347,44042",153.713,---,---,"409,42333","81,9",2017
2017
2017
2017
2017
2017
2017
203411118,Vakıf,İSTANBUL TİCARET ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,Ücretli,13,---,13,7,---,7,6,"% 53,8",1,---,Dolmadı,"277,90923",Dolmadı,---,---,"353,72143","70,7",2017
203411127,Vakıf,İSTANBUL TİCARET ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,Tam Burslu,7,---,7,7,---,7,---,"% 100,0",---,---,"407,55074","417,95029",40.583,---,---,"432,41429","86,5",2017
203411136,Vakıf,İSTANBUL TİCARET ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,%50 Burslu,28,---,28,28,---,28,---,"% 100,0",---,---,"284,35715","391,48657",163.854,---,---,"411,08571","82,2",2017
203411145,Vakıf,İSTANBUL TİCARET ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,%25 Burslu,22,---,22,22,---,22,---,"% 100,0",---,---,"278,50775","309,14579",173.183,---,---,"401,65455","80,3",2017
206210025,Vakıf,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,Mühendislik-Mimarlık Fakültesi,MF-4,Tam Burslu,4,---,4,4,---,4,---,"% 100,0",---,---,"389,15800","394,25804",52.908,---,---,"435,81250","87,2",2017
206210934,Vakıf,İSTANBUL YENİ YÜZYIL ÜNİVERSİTESİ,Mühendislik-Mimarlık Fakültesi,MF-4,%50 Burslu,2,---,2,2,---,2,---,"% 100,0",---,---,"352,81961","355,27375",82.011,---,---,"415,35000","83,1",2017
208410335,Vakıf,İSTİNYE ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,Tam Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"391,66240","403,54529",51.165,---,1,"416,83333","83,4",2017
208410344,Vakıf,İSTİNYE ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,%50 Burslu,27,---,27,27,---,27,---,"% 100,0",---,---,"267,01026","344,33672",193.452,---,---,"391,15000","78,2",2017
2017
2017
203510216,Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Güzel Sanatlar ve Tasarım Fakültesi,MF-4,Ücretli,45,---,45,45,---,45,---,"% 100,0",3,---,"286,58431","385,76470",160.434,---,---,"420,76556","84,2",2017
203510225,Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Güzel Sanatlar ve Tasarım Fakültesi,MF-4,Tam Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"429,37085","447,82834",27.853,---,1,"442,95000","88,6",2017
203510985,Vakıf,İZMİR EKONOMİ ÜNİVERSİTESİ,Güzel Sanatlar ve Tasarım Fakültesi,MF-4,%50 Burslu,9,---,9,9,---,9,---,"% 100,0",---,---,"388,45107","407,72094",53.427,---,---,"451,54444","90,3",2017
2017
203711081,Vakıf,KADİR HAS ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,MF-4,Tam Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"426,75811","431,88891",29.268,---,---,"444,72500","88,9",2017
2017
203711099,Vakıf,KADİR HAS ÜNİVERSİTESİ,Sanat ve Tasarım Fakültesi,MF-4,%50 Burslu,24,---,24,24,---,24,---,"% 100,0",---,---,"347,85231","392,86396",86.586,---,---,"424,68125","84,9",2017
204010457,Vakıf,KTO KARATAY ÜNİVERSİTESİ,Güzel Sanatlar ve Tasarım Fakültesi,MF-4,Ücretli,30,---,30,30,---,30,---,"% 100,0",1,1,"281,19353","372,39771",168.868,---,---,"425,50833","85,1",2017
204010466,Vakıf,KTO KARATAY ÜNİVERSİTESİ,Güzel Sanatlar ve Tasarım Fakültesi,MF-4,Tam Burslu,5,---,5,5,---,5,---,"% 100,0",---,---,"407,44539","442,80112",40.651,---,---,"459,80000","92,0",2017
204010687,Vakıf,KTO KARATAY ÜNİVERSİTESİ,Güzel Sanatlar ve Tasarım Fakültesi,MF-4,%75 Burslu,5,---,5,5,---,5,---,"% 100,0",1,---,"387,32021","395,34468",54.242,---,1,"422,99000","84,6",2017
204010475,Vakıf,KTO KARATAY ÜNİVERSİTESİ,Güzel Sanatlar ve Tasarım Fakültesi,MF-4,%50 Burslu,10,---,10,10,---,10,---,"% 100,0",---,---,"373,36136","386,36585",64.790,---,1,"436,18500","87,2",2017
204111578,Vakıf,MALTEPE ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,Tam Burslu,9,---,9,9,---,9,---,"% 100,0",---,---,"394,10004","408,82728",49.414,---,---,"446,08889","89,2",2017
2017
204112416,Vakıf,MALTEPE ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,%50 Burslu,36,---,36,36,---,36,---,"% 100,0",---,---,"314,77281","391,08405",121.829,---,---,"409,25417","81,9",2017
204110517,Vakıf,MALTEPE ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,Tam Burslu,7,---,7,7,---,7,---,"% 100,0",---,---,"400,93574","421,27719",44.849,---,---,"417,82857","83,6",2017
2017
204110305,Vakıf,MALTEPE ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,%50 Burslu,38,---,38,38,---,38,---,"% 100,0",1,---,"301,81270","363,93883",138.489,---,---,"411,57632","82,3",2017
207210234,Vakıf,MEF ÜNİVERSİTESİ,"Sanat, Tasarım ve Mimarlık Fakültesi",MF-4,Tam Burslu,8,---,8,8,---,8,---,"% 100,0",---,---,"426,63724","432,28997",29.346,---,---,"432,86875","86,6",2017
207210252,Vakıf,MEF ÜNİVERSİTESİ,"Sanat, Tasarım ve Mimarlık Fakültesi",MF-4,%50 Burslu,33,---,33,33,---,33,---,"% 100,0",---,---,"350,50758","412,34195",84.130,---,1,"416,67121","83,3",2017
207210261,Vakıf,MEF ÜNİVERSİTESİ,"Sanat, Tasarım ve Mimarlık Fakültesi",MF-4,%25 Burslu,34,---,34,34,---,34,---,"% 100,0",1,---,"284,00991","329,49667",164.404,---,---,"406,03088","81,2",2017
204510125,Vakıf,NİŞANTAŞI ÜNİVERSİTESİ,Mühendislik-Mimarlık Fakültesi,MF-4,Tam Burslu,4,---,4,4,---,4,---,"% 100,0",---,---,"387,04308","395,46852",54.444,---,---,"431,62500","86,3",2017
204510779,Vakıf,NİŞANTAŞI ÜNİVERSİTESİ,Mühendislik-Mimarlık Fakültesi,MF-4,%75 Burslu,30,---,30,30,---,30,---,"% 100,0",1,---,"335,40244","358,90211",98.926,---,2,"397,59667","79,5",2017
204510294,Vakıf,NİŞANTAŞI ÜNİVERSİTESİ,Mühendislik-Mimarlık Fakültesi,MF-4,%50 Burslu,8,---,8,8,---,8,---,"% 100,0",---,---,"318,52891","335,20002",117.418,---,---,"395,92500","79,2",2017
204511017,Vakıf,NİŞANTAŞI ÜNİVERSİTESİ,Mühendislik-Mimarlık Fakültesi,MF-4,Tam Burslu,4,---,4,4,---,4,---,"% 100,0",---,---,"384,17170","389,26402",56.536,---,---,"410,82500","82,2",2017
204511026,Vakıf,NİŞANTAŞI ÜNİVERSİTESİ,Mühendislik-Mimarlık Fakültesi,MF-4,%75 Burslu,34,---,34,34,---,34,---,"% 100,0",5,2,"306,06069","334,26315",132.831,---,4,"389,92500","78,0",2017
204511344,Vakıf,NİŞANTAŞI ÜNİVERSİTESİ,Mühendislik-Mimarlık Fakültesi,MF-4,%50 Burslu,4,---,4,4,---,4,---,"% 100,0",---,---,"298,10365","300,08453",143.490,---,---,"418,82500","83,8",2017
204610133,Vakıf,NUH NACİ YAZGAN ÜNİVERSİTESİ,Güzel Sanatlar ve Tasarım Fakültesi,MF-4,Ücretli,35,---,35,34,---,34,1,"% 97,1",1,2,Dolmadı,"352,94772",Dolmadı,---,2,"407,13529","81,4",2017
204610142,Vakıf,NUH NACİ YAZGAN ÜNİVERSİTESİ,Güzel Sanatlar ve Tasarım Fakültesi,MF-4,Tam Burslu,5,---,5,5,---,5,---,"% 100,0",---,---,"387,96056","392,34072",53.773,---,---,"436,05000","87,2",2017
204610151,Vakıf,NUH NACİ YAZGAN ÜNİVERSİTESİ,Güzel Sanatlar ve Tasarım Fakültesi,MF-4,%50 Burslu,5,---,5,5,---,5,---,"% 100,0",---,---,"371,48470","386,88974",66.283,---,---,"438,14000","87,6",2017
204810704,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,Ücretli,11,---,11,11,---,11,---,"% 100,0",---,---,"295,48572","307,01952",147.168,---,---,"426,10000","85,2",2017
204810616,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,Tam Burslu,7,---,7,7,---,7,---,"% 100,0",---,---,"429,29870","433,76613",27.889,---,---,"453,98571","90,8",2017
204810634,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,%50 Burslu,23,---,23,23,---,23,---,"% 100,0",1,---,"377,64292","397,47522",61.402,---,---,"427,04130","85,4",2017
204810643,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,%25 Burslu,29,---,29,29,---,29,---,"% 100,0",1,---,"308,11631","374,71449",130.155,---,---,"411,96207","82,4",2017
204810855,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,Ücretli,11,---,11,11,---,11,---,"% 100,0",---,---,"309,72544","329,19206",128.148,---,---,"434,08182","86,8",2017
204810864,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,Tam Burslu,7,---,7,7,---,7,---,"% 100,0",---,---,"435,41275","451,52217",24.700,---,---,"434,80714","87,0",2017
204810873,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,%50 Burslu,14,---,14,14,---,14,---,"% 100,0",---,---,"400,42375","421,91266",45.182,---,---,"439,04643","87,8",2017
204810934,Vakıf,ÖZYEĞİN ÜNİVERSİTESİ,Mimarlık ve Tasarım Fakültesi,MF-4,%25 Burslu,41,---,41,41,---,41,---,"% 100,0",1,---,"330,67253","390,98909",104.027,---,---,"421,96098","84,4",2017
206710214,Vakıf,TED ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,Ücretli,24,---,24,24,---,24,---,"% 100,0",---,---,"326,25623","360,14092",108.813,---,---,"432,77292","86,6",2017
206710011,Vakıf,TED ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,Tam Burslu,8,---,8,8,---,8,---,"% 100,0",---,---,"436,95001","445,05170",23.896,---,---,"419,21250","83,8",2017
206710047,Vakıf,TED ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,%50 Burslu,24,---,24,24,---,24,---,"% 100,0",---,---,"389,36218","422,14963",52.759,---,---,"432,40625","86,5",2017
206710144,Vakıf,TED ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,%25 Burslu,24,---,24,24,---,24,---,"% 100,0",---,---,"362,39104","388,73399",73.646,---,---,"444,05208","88,8",2017
205410502,Vakıf,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,"Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi",MF-4,Ücretli,30,---,30,30,---,30,---,"% 100,0",---,---,"363,82403","403,48781",72.427,---,---,"443,16833","88,6",2017
205410432,Vakıf,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,"Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi",MF-4,Tam Burslu,5,---,5,5,---,5,---,"% 100,0",---,---,"448,36387","464,00656",18.547,---,---,"451,94000","90,4",2017
205410441,Vakıf,TOBB EKONOMİ VE TEKNOLOJİ ÜNİVERSİTESİ,"Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi",MF-4,%50 Burslu,10,---,10,10,---,10,---,"% 100,0",---,---,"419,41073","426,51581",33.443,---,---,"452,83000","90,6",2017
205510555,Vakıf,TOROS ÜNİVERSİTESİ,"Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi",MF-4,Ücretli,48,---,48,22,---,22,26,"% 45,8",---,---,Dolmadı,"334,43593",Dolmadı,---,1,"385,45909","77,1",2017
205510564,Vakıf,TOROS ÜNİVERSİTESİ,"Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi",MF-4,Tam Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"379,50121","386,40454",59.973,---,---,"419,47500","83,9",2017
205510573,Vakıf,TOROS ÜNİVERSİTESİ,"Güzel Sanatlar, Tasarım ve Mimarlık Fakültesi",MF-4,%50 Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"345,12326","361,04766",89.254,---,1,"422,15833","84,4",2017
206010363,Vakıf,YAŞAR ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,Ücretli,56,---,56,56,---,56,---,"% 100,0",2,1,"295,29656","377,31819",147.442,---,1,"419,26875","83,9",2017
206010372,Vakıf,YAŞAR ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,Tam Burslu,7,---,7,7,---,7,---,"% 100,0",---,---,"415,46454","424,90238",35.715,---,1,"441,74286","88,3",2017
206010381,Vakıf,YAŞAR ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,%50 Burslu,4,---,4,4,---,4,---,"% 100,0",---,---,"397,30286","412,53300",47.228,---,---,"418,68750","83,7",2017
206011104,Vakıf,YAŞAR ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,%25 Burslu,6,---,6,6,---,6,---,"% 100,0",---,---,"381,98625","396,00587",58.113,---,---,"418,62500","83,7",2017
206110705,Vakıf,YEDİTEPE ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,Ücretli,41,---,41,41,---,41,---,"% 100,0",2,2,"277,17010","359,60257",175.434,---,---,"415,47683","83,1",2017
206110714,Vakıf,YEDİTEPE ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,Tam Burslu,10,---,10,10,---,10,---,"% 100,0",---,---,"426,71722","439,87323",29.300,---,---,"444,66000","88,9",2017
206111333,Vakıf,YEDİTEPE ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,%50 Burslu,26,---,26,26,---,26,---,"% 100,0",---,---,"378,92399","419,33363",60.411,---,---,"433,86923","86,8",2017
206112182,Vakıf,YEDİTEPE ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,%25 Burslu,23,---,23,23,---,23,---,"% 100,0",---,---,"323,45229","365,33710",111.964,---,---,"431,13913","86,2",2017
300110573,KKTC,DOĞU AKDENİZ ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,Ücretli,30,---,30,23,---,23,7,"% 76,7",---,3,Dolmadı,"336,48943",Dolmadı,---,---,"392,10217","78,4",2017
300110582,KKTC,DOĞU AKDENİZ ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,Tam Burslu,10,---,10,10,---,10,---,"% 100,0",---,---,"346,06282","380,19493",88.313,---,---,"424,58500","84,9",2017
2017
300111359,KKTC,DOĞU AKDENİZ ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,%50 Burslu,60,---,60,30,---,30,30,"% 50,0",---,---,Dolmadı,"323,18791",Dolmadı,---,---,"402,49000","80,5",2017
300211719,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",MF-4,Ücretli,11,---,11,3,---,3,8,"% 27,3",---,---,Dolmadı,"267,38394",Dolmadı,---,---,"386,20000","77,2",2017
300211728,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",MF-4,Tam Burslu,9,---,9,9,---,9,---,"% 100,0",1,1,"337,42854","351,14056",96.829,---,1,"415,81667","83,2",2017
300211737,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",MF-4,%75 Burslu,18,---,18,16,---,16,2,"% 88,9",---,1,Dolmadı,"327,99122",Dolmadı,---,1,"394,30625","78,9",2017
300211746,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",MF-4,%50 Burslu,22,---,22,1,---,1,21,"% 4,5",---,---,Dolmadı,"272,09193",Dolmadı,---,---,"374,10000","74,8",2017
300210439,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",MF-4,Ücretli,13,---,13,---,---,0,13,"% 0,0",---,---,Dolmadı,---,Dolmadı,---,---,---,---,2017
300210827,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",MF-4,Tam Burslu,13,---,13,13,---,13,---,"% 100,0",---,---,"322,22804","354,04149",113.297,---,---,"415,71923","83,1",2017
300211597,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",MF-4,%75 Burslu,26,---,26,17,---,17,9,"% 65,4",1,---,Dolmadı,"306,40902",Dolmadı,---,---,"402,68235","80,5",2017
300210448,KKTC,GİRNE AMERİKAN ÜNİVERSİTESİ,"Mimarlık, Tasarım ve Güzel Sanatlar Fakültesi",MF-4,%50 Burslu,23,---,23,---,---,0,23,"% 0,0",---,1,Dolmadı,---,Dolmadı,---,---,---,---,2017
300710452,KKTC,GİRNE ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,Tam Burslu,20,---,20,20,---,20,---,"% 100,0",---,---,"306,64719","337,17636",132.058,---,---,"399,05000","79,8",2017
2017
300910017,KKTC,KIBRIS AMERİKAN ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi,MF-4,Ücretli,10,---,10,---,---,0,10,"% 0,0",---,---,Dolmadı,---,Dolmadı,---,---,---,---,2017
300910026,KKTC,KIBRIS AMERİKAN ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi,MF-4,Tam Burslu,8,---,8,8,---,8,---,"% 100,0",1,1,"292,50402","330,24841",151.536,---,1,"407,69375","81,5",2017
300910035,KKTC,KIBRIS AMERİKAN ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi,MF-4,%75 Burslu,8,---,8,---,---,0,8,"% 0,0",---,---,Dolmadı,---,Dolmadı,---,---,---,---,2017
300910044,KKTC,KIBRIS AMERİKAN ÜNİVERSİTESİ,Güzel Sanatlar Fakültesi,MF-4,%50 Burslu,9,---,9,---,---,0,9,"% 0,0",---,---,Dolmadı,---,Dolmadı,---,---,---,---,2017
300311603,KKTC,LEFKE AVRUPA ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,Tam Burslu,13,---,13,13,---,13,---,"% 100,0",1,1,"326,41756","347,12886",108.628,---,---,"412,13846","82,4",2017
2017
300311612,KKTC,LEFKE AVRUPA ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,%50 Burslu,13,---,13,4,---,4,9,"% 30,8",---,---,Dolmadı,"319,30698",Dolmadı,---,1,"375,23750","75,0",2017
300310314,KKTC,LEFKE AVRUPA ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,Tam Burslu,17,---,17,17,---,17,---,"% 100,0",1,1,"296,47701","337,77239",145.760,---,1,"395,91176","79,2",2017
300312001,KKTC,LEFKE AVRUPA ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,%75 Burslu,25,---,25,18,---,18,7,"% 72,0",1,1,Dolmadı,"293,18490",Dolmadı,---,1,"391,09167","78,2",2017
300311118,KKTC,LEFKE AVRUPA ÜNİVERSİTESİ,Mimarlık Fakültesi,MF-4,%50 Burslu,8,---,8,---,---,0,8,"% 0,0",---,---,Dolmadı,---,Dolmadı,---,---,---,---,2017
301310268,KKTC,ULUSLARARASI FİNAL ÜNİVERSİTESİ,Mimarlık ve Güzel Sanatlar Fakültesi,MF-4,Ücretli,30,---,30,---,---,0,30,"% 0,0",---,---,Dolmadı,---,Dolmadı,---,---,---,---,2017
301310277,KKTC,ULUSLARARASI FİNAL ÜNİVERSİTESİ,Mimarlık ve Güzel Sanatlar Fakültesi,MF-4,Tam Burslu,10,---,10,10,---,10,---,"% 100,0",---,---,"281,16300","309,93053",168.926,---,---,"393,61500","78,7",2017
301310286,KKTC,ULUSLARARASI FİNAL ÜNİVERSİTESİ,Mimarlık ve Güzel Sanatlar Fakültesi,MF-4,%50 Burslu,20,---,20,2,---,2,18,"% 10,0",---,---,Dolmadı,"265,24304",Dolmadı,---,---,"403,55000","80,7",2017
300411692,KKTC,ULUSLARARASI KIBRIS ÜNİVERSİTESİ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,MF-4,Ücretli,3,---,3,---,---,0,3,"% 0,0",---,---,Dolmadı,---,Dolmadı,---,---,---,---,2017
300411708,KKTC,ULUSLARARASI KIBRIS ÜNİVERSİTESİ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,MF-4,Tam Burslu,6,---,6,6,---,6,---,"% 100,0",3,---,"332,80310","353,80761",101.694,---,1,"370,15000","74,0",2017
300411717,KKTC,ULUSLARARASI KIBRIS ÜNİVERSİTESİ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,MF-4,%75 Burslu,26,---,26,21,---,21,5,"% 80,8",5,1,Dolmadı,"313,25186",Dolmadı,---,1,"387,65238","77,5",2017
300411726,KKTC,ULUSLARARASI KIBRIS ÜNİVERSİTESİ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,MF-4,%50 Burslu,25,---,25,1,---,1,24,"% 4,0",---,---,Dolmadı,"272,02303",Dolmadı,---,---,"339,80000","68,0",2017
300410119,KKTC,ULUSLARARASI KIBRIS ÜNİVERSİTESİ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,MF-4,Ücretli,3,---,3,---,---,0,3,"% 0,0",---,---,Dolmadı,---,Dolmadı,---,---,---,---,2017
300410764,KKTC,ULUSLARARASI KIBRIS ÜNİVERSİTESİ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,MF-4,Tam Burslu,11,---,11,11,---,11,---,"% 100,0",2,---,"314,93903","347,27848",121.637,---,---,"405,28182","81,1",2017
300411056,KKTC,ULUSLARARASI KIBRIS ÜNİVERSİTESİ,Güzel Sanatlar Tasarım ve Mimarlık Fakültesi,MF-4,%75 Burslu,28,---,28,8,---,8,20,"% 28,6",2,---,Dolmadı,"307,70786",Dolmadı,---,1,"390,76875","78,2",2017
